iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_AFR,,Africa,2021-05-29,4821185.0,11867.0,10382.0,130102.0,253.0,272429,3510.18,8.64,7559,94724,184,198,,,,,,,,,,,,,,,,,,,30663011.0,23858761.0,7229614.0,,699412.0,595240.0,2.23,1.74,0.53,,433.0,413998.0,0.03,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-05-30,4827149.0,5964.0,10071286,130303.0,201.0,272429,3514522,4342,7333,94.87,146,198,,,,,,,,,,,,,,,,,,,30985815.0,24062769.0,7296977.0,,718487.0,604844.0,2.26,1.75,0.53,,440.0,399700.0,29,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-05-31,4840335.0,13186.0,10741.0,130634.0,331.0,279714,3524123,9.6,7.82,95111,241,204,,,,,,,,,,,,,,,,,,,33013477.0,24926439.0,8432047.0,,762512.0,614794.0,2.4,1.81,0.61,,448.0,392130.0,29,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-01,4850455.0,10120.0,11354857,130954.0,320.0,285571,3531491,7368,8267,95344,233,208,,,,,,,,,,,,,,,,,,,33811824.0,25482397.0,8669747.0,,569874.0,580972.0,2.46,1.86,0.63,,423.0,355597.0,26,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-02,4864277.0,13822.0,11300.0,131265.0,311.0,286571,3541554,10063,8227,95571,226,209,,,,,,,,,,,,,,,,,,,34313737.0,25770563.0,8853952.0,,589112.0,581154.0,2.5,1.88,0.64,,423.0,347837.0,25,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-03,4879108.0,14831.0,11748286,131516.0,255.0,281571,3552352,10798,8554,95753,186,205,,,,,,,,,,,,,,,,,,,34777443.0,26112569.0,8974842.0,,673221.0,590174.0,2.53,1.9,0.65,,430.0,351053.0,26,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-04,4894045.0,14937.0,12103857,131794.0,278.0,278429,3563228,10875,8813,95956,202,203,,,,,,,,,,,,,,,,,,,35024406.0,26232053.0,9103131.0,,668508.0,566703.0,2.55,1.91,0.66,,413.0,332544.0,24,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-05,4906753.0,12708.0,12224.0,132052.0,258.0,279143,3572.48,9252,8.9,96144,188,203,,,,,,,,,,,,,,,,,,,35258269.0,26347761.0,9179236.0,,607615.0,543448.0,2.57,1.92,0.67,,396.0,316662.0,23,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-06,4919482.0,12729.0,13190429,132300.0,248.0,285857,3581748,9268,9604,96324,181,208,,,,,,,,,,,,,,,,,,,35499875.0,26396544.0,9372059.0,,586928.0,539159.0,2.58,1.92,0.68,,393.0,312872.0,23,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-07,4930888.0,11406.0,12936143,132578.0,278.0,278286,3590052,8304,9418,96527,202,203,,,,,,,,,,,,,,,,,,,36082955.0,26676319.0,9675364.0,,662710.0,537618.0,2.63,1.94,0.7,,391.0,307711.0,22,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-08,4943882.0,12994.0,13346714,132992.0,414.0,291714,3599513,9461,9717,96828,301,212,,,,,,,,,,,,,,,,,,,37188892.0,27215521.0,10230768.0,,818538.0,567549.0,2.71,1.98,0.74,,413.0,315453.0,23,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-09,4962399.0,18517.0,14017429,133356.0,364.0,299286,3612994,13482,10206,97093,265,218,,,,,,,,,,,,,,,,,,,38220307.0,27820572.0,10657132.0,,653149.0,580174.0,2.78,2.03,0.78,,422.0,309525.0,23,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-10,4984142.0,21743.0,15004857,133674.0,318.0,308286,3628825,15831,10925,97325,232,224,,,,,,,,,,,,,,,,,,,38836032.0,28077162.0,11002402.0,,595629.0,571454.0,2.83,2.04,0.8,,416.0,284584.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-11,5004040.0,19898.0,15713571,134054.0,380.0,322857,3643312,14487,11441,97601,277,235,,,,,,,,,,,,,,,,,,,39209078.0,28231006.0,11221604.0,,590462.0,594115.0,2.85,2.06,0.82,,433.0,286202.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-12,5024899.0,20859.0,16878.0,134387.0,333.0,333571,3658499,15187,12288,97844,242,243,,,,,,,,,,,,,,,,,,,39520074.0,28413979.0,11341272.0,,382496.0,593486.0,2.88,2.07,0.83,,432.0,283645.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-13,5041812.0,16913.0,17475714,134659.0,272.0,337.0,3670813,12314,12724,98042,198,245,,,,,,,,,,,,,,,,,,,39608060.0,28458376.0,11367224.0,,361200.0,596685.0,2.88,2.07,0.83,,434.0,282398.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-14,5057434.0,15622.0,18078.0,134995.0,336.0,345286,3682187,11374,13162,98286,245,251,,,,,,,,,,,,,,,,,,,40472051.0,28860050.0,11826935.0,,381979.0,598144.0,2.95,2.1,0.86,,435.0,282250.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-15,5077285.0,19851.0,19057571,135470.0,475.0,354.0,3696.64,14453,13875,98632,346,258,,,,,,,,,,,,,,,,,,,41466546.0,29125535.0,12539755.0,,616167.0,566362.0,3.02,2.12,0.91,,412.0,265099.0,19,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-16,5103584.0,26299.0,20169286,135887.0,417.0,361571,3715788,19148,14685,98936,304,263,,,,,,,,,,,,,,,,,,,41795578.0,29244880.0,12739901.0,,495664.0,531857.0,3.04,2.13,0.93,,387.0,248202.0,18,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-17,5130862.0,27278.0,20960.0,136270.0,383.0,370857,3735648,19.86,15.26,99215,279,0.27,,,,,,,,,,,,,,,,,,,42179059.0,29389014.0,12979248.0,,603508.0,527202.0,3.07,2.14,0.94,,384.0,251835.0,18,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-18,5154967.0,24105.0,21561.0,136661.0,391.0,372429,3753198,17.55,15698,99499,285,271,,,,,,,,,,,,,,,,,,,42520531.0,29506176.0,13203558.0,,548580.0,521519.0,3.1,2.15,0.96,,380.0,253406.0,18,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-19,5178707.0,23740.0,21972571,137078.0,417.0,384429,3770483,17284,15998,99803,304,0.28,,,,,,,,,,,,,,,,,,,42651690.0,29541101.0,13290305.0,,364867.0,523210.0,3.11,2.15,0.97,,381.0,256525.0,19,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-20,5201715.0,23008.0,22843286,137458.0,380.0,399857,3787234,16752,16632,100.08,277,291,,,,,,,,,,,,,,,,,,,43315836.0,30098810.0,13396618.0,,354565.0,538797.0,3.15,2.19,0.98,,392.0,275593.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-21,5225514.0,23799.0,24011429,137947.0,489.0,421714,3804562,17327,17482,100436,356,307,,,,,,,,,,,,,,,,,,,44038203.0,30444446.0,13773349.0,,352965.0,547650.0,3.21,2.22,1.0,,399.0,283791.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-22,5248270.0,22756.0,24426429,138582.0,635.0,444571,3821.13,16568,17784,100898,462,324,,,,,,,,,,,,,,,,,,,44160883.0,30509159.0,13823958.0,,398432.0,539887.0,3.22,2.22,1.01,,393.0,296808.0,22,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-23,5281149.0,32879.0,25366429,139088.0,506.0,457286,3845068,23938,18469,101266,368,333,,,,,,,,,,,,,,,,,,,44801997.0,30909025.0,14022864.0,,386692.0,548033.0,3.26,2.25,1.02,,399.0,319295.0,23,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-24,5315211.0,34062.0,26335571,139635.0,547.0,480714,3869868,24.8,19174,101665,398,0.35,,,,,,,,,,,,,,,,,,,46139681.0,31702143.0,14566440.0,,507747.0,541980.0,3.36,2.31,1.06,,395.0,322795.0,24,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-25,5350294.0,35083.0,27903857,140163.0,528.0,500286,3895411,25543,20316,102049,384,364,,,,,,,,,,,,,,,,,,,46505062.0,31895057.0,14738907.0,,605596.0,545469.0,3.39,2.32,1.07,,397.0,327342.0,24,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-26,5384903.0,34609.0,29456571,140655.0,492.0,511.0,3920609,25198,21447,102407,358,372,,,,,,,,,,,,,,,,,,,46700046.0,31954274.0,14863481.0,,392128.0,545050.0,3.4,2.33,1.08,,397.0,324564.0,24,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-27,5412413.0,27510.0,30099714,141103.0,448.0,520714,3940638,20029,21915,102733,326,379,,,,,,,,,,,,,,,,,,,46983983.0,32145559.0,14955922.0,,448852.0,527537.0,3.42,2.34,1.09,,384.0,316956.0,23,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-28,5437341.0,24928.0,30261.0,141633.0,530.0,526571,3958787,18149,22032,103119,386,383,,,,,,,,,,,,,,,,,,,47874526.0,32594093.0,15364225.0,,331229.0,497086.0,3.49,2.37,1.12,,362.0,296462.0,22,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-29,5465715.0,28374.0,31063571,142154.0,521.0,510286,3979446,20658,22617,103499,379,372,,,,,,,,,,,,,,,,,,,48142113.0,32770029.0,15450256.0,,469596.0,498344.0,3.51,2.39,1.12,,363.0,286776.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-30,5504517.0,38802.0,31909714,142935.0,781.0,549571,4007697,28251,23233,104067,569,0.4,,,,,,,,,,,,,,,,,,,48664662.0,33058603.0,15683683.0,,464209.0,510068.0,3.54,2.41,1.14,,371.0,281925.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-01,5547435.0,42918.0,33174857,143728.0,793.0,584714,4038944,31247,24154,104645,577,426,,,,,,,,,,,,,,,,,,,49084712.0,33270436.0,15762643.0,,484754.0,508149.0,3.57,2.42,1.15,,370.0,280467.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-02,5590594.0,43159.0,34328571,144411.0,683.0,606857,4070367,31423,24994,105142,497,442,,,,,,,,,,,,,,,,,,,49245678.0,33359665.0,15829509.0,,469161.0,487399.0,3.59,2.43,1.15,,355.0,274300.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-03,5634070.0,43476.0,35595286,144899.0,488.0,606286,4102021,31654,25916,105497,355,441,,,,,,,,,,,,,,,,,,,49524849.0,33567397.0,15864814.0,,408626.0,488567.0,3.61,2.44,1.16,,356.0,281895.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-04,5665813.0,31743.0,36200.0,145525.0,626.0,631714,4125132,23111,26356,105953,456,0.46,,,,,,,,,,,,,,,,,,,49901604.0,33734678.0,16043230.0,,403438.0,478819.0,3.63,2.46,1.17,,349.0,271483.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-05,5694101.0,28288.0,36680.0,147038.0,1513.0,772143,4145728,20596,26706,107055,1102,562,,,,,,,,,,,,,,,,,,,50939231.0,34324823.0,16473540.0,,509900.0,491588.0,3.71,2.5,1.2,,358.0,291280.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-06,5730971.0,36870.0,37893714,147872.0,834.0,816857,4172572,26844,27589,107662,607,595,,,,,,,,,,,,,,,,,,,51379966.0,34636399.0,16587472.0,,525374.0,477573.0,3.74,2.52,1.21,,348.0,294632.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-07,5775395.0,44424.0,38696857,148686.0,814.0,821571,4204916,32344,28174,108254,593,598,,,,,,,,,,,,,,,,,,,51641882.0,34816728.0,16687675.0,,594847.0,469725.0,3.76,2.53,1.21,,342.0,283391.0,21,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-08,5822709.0,47314.0,39324857,149596.0,910.0,838286,4239364,34448,28631,108917,663,0.61,,,,,,,,,,,,,,,,,,,52257385.0,34989881.0,17525832.0,,581805.0,467473.0,3.8,2.55,1.28,,340.0,270072.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-09,5869318.0,46609.0,39817714,150470.0,874.0,865571,4273299,33935,28.99,109553,636,0.63,,,,,,,,,,,,,,,,,,,52552375.0,35193060.0,17639747.0,,585831.0,485067.0,3.83,2.56,1.28,,353.0,274198.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-10,5914784.0,45466.0,40102.0,151160.0,690.0,894429,4306401,33103,29197,110056,502,651,,,,,,,,,,,,,,,,,,,52672280.0,35272659.0,17666560.0,,406737.0,483548.0,3.83,2.57,1.29,,352.0,264819.0,19,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-11,5950237.0,35453.0,40632.0,151769.0,609.0,892.0,4332214,25812,29583,110499,443,649,,,,,,,,,,,,,,,,,,,52770553.0,35345253.0,17692239.0,,344931.0,483183.0,3.84,2.57,1.29,,352.0,259931.0,19,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-12,5984742.0,34505.0,41520143,152397.0,628.0,765571,4357336,25122,30.23,110956,457,557,,,,,,,,,,,,,,,,,,,54370724.0,36055504.0,18558618.0,,659454.0,515783.0,3.96,2.63,1.35,,376.0,265904.0,19,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-13,6023217.0,38475.0,41749429,153482.0,1085.0,801429,4385349,28013,30397,111746,0.79,583,,,,,,,,,,,,,,,,,,,54935857.0,36429856.0,18779230.0,,752973.0,552936.0,4.0,2.65,1.37,,403.0,281475.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-14,6067426.0,44209.0,41718714,154541.0,1059.0,836429,4417536,32187,30374,112517,771,609,,,,,,,,,,,,,,,,,,,55237342.0,36599976.0,18910595.0,,726792.0,584514.0,4.02,2.66,1.38,,426.0,315541.0,23,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-15,6116036.0,48610.0,41903857,155442.0,901.0,835143,4452928,35392,30509,113173,656,608,,,,,,,,,,,,,,,,,,,56501839.0,37443435.0,19327655.0,,1017702.0,660165.0,4.11,2.73,1.41,,481.0,383596.0,28,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-16,6157434.0,41398.0,41159429,156446.0,1004.0,853714,4483069,30141,29967,113904,731,622,,,,,,,,,,,,,,,,,,,56615826.0,37519051.0,19366026.0,,1016067.0,625236.0,4.12,2.73,1.41,,455.0,367479.0,27,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-17,6196482.0,39048.0,40242571,157219.0,773.0,865571,4511498,28.43,29.3,114467,563,0.63,,,,,,,,,,,,,,,,,,,56798284.0,37647144.0,19420392.0,,1016097.0,617917.0,4.14,2.74,1.41,,450.0,369759.0,27,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-18,6232495.0,36013.0,40322571,157893.0,674.0,874857,4537719,26.22,29358,114958,491,637,,,,,,,,,,,,,,,,,,,57064944.0,37822779.0,19509647.0,,447459.0,596922.0,4.15,2.75,1.42,,435.0,365278.0,27,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-19,6262730.0,30235.0,39712571,158616.0,723.0,888429,4559732,22013,28914,115484,526,647,,,,,,,,,,,,,,,,,,,58370967.0,38559285.0,20108219.0,,924009.0,600385.0,4.25,2.81,1.46,,437.0,381338.0,28,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-20,6296298.0,33568.0,39011571,159664.0,1048.0,883143,4584172,24.44,28403,116247,763,643,,,,,,,,,,,,,,,,,,,58726324.0,38814424.0,20231707.0,,1054193.0,577805.0,4.28,2.83,1.47,,421.0,371477.0,27,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-21,6329697.0,33399.0,37467286,160590.0,926.0,864143,4608489,24317,27279,116921,674,629,,,,,,,,,,,,,,,,,,,58813194.0,38880894.0,20246776.0,,1029388.0,563743.0,4.28,2.83,1.47,,410.0,367054.0,27,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-22,6368329.0,38632.0,36041857,161583.0,993.0,877286,4636616,28127,26241,117644,723,639,,,,,,,,,,,,,,,,,,,59876939.0,39637542.0,20693299.0,,1045682.0,513315.0,4.36,2.89,1.51,,374.0,333139.0,24,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-23,6399995.0,31666.0,34651571,162382.0,799.0,848.0,4659671,23055,25229,118226,582,617,,,,,,,,,,,,,,,,,,,60247707.0,39917571.0,20841487.0,,1054001.0,545649.0,4.39,2.91,1.52,,397.0,358127.0,26,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-24,6435571.0,35576.0,34155571,163456.0,1074.0,891.0,4685573,25902,24868,119008,782,649,,,,,,,,,,,,,,,,,,,60494809.0,40074282.0,20934143.0,,1061294.0,543006.0,4.4,2.92,1.52,,395.0,359348.0,26,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-25,6468603.0,33032.0,33729714,164341.0,885.0,921143,4709623,24.05,24558,119652,644,671,,,,,,,,,,,,,,,,,,,61184510.0,40442622.0,21281011.0,,616793.0,551764.0,4.45,2.94,1.55,,402.0,368304.0,27,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-26,6502405.0,33802.0,34239286,165239.0,898.0,946143,4734233,24.61,24929,120306,654,689,,,,,,,,,,,,,,,,,,,62052214.0,40865863.0,21482032.0,,884279.0,567758.0,4.52,2.98,1.56,,413.0,382251.0,28,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-27,6533847.0,31442.0,33935571,166100.0,861.0,919429,4757125,22892,24708,120933,627,669,,,,,,,,,,,,,,,,,,,62978566.0,41740008.0,21875666.0,,1159096.0,647878.0,4.59,3.04,1.59,,472.0,449992.0,33,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-28,6582471.0,48624.0,36110571,167111.0,1011.0,931571,4792527,35402,26291,121669,736,678,,,,,,,,,,,,,,,,,,,63729228.0,42306987.0,22035180.0,,1204152.0,715349.0,4.64,3.08,1.6,,521.0,508319.0,37,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-29,6630107.0,47636.0,37396857,168401.0,1290.0,974.0,4827.21,34683,27228,122608,939,709,,,,,,,,,,,,,,,,,,,64816684.0,43143301.0,22487338.0,,1152252.0,777286.0,4.72,3.14,1.64,,566.0,561183.0,41,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-30,6673130.0,43023.0,39019286,169201.0,800.0,974143,4858533,31324,28409,123191,582,709,,,,,,,,,,,,,,,,,,,65259221.0,43436826.0,22627623.0,,801602.0,794856.0,4.75,3.16,1.65,,579.0,573547.0,42,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-31,6709345.0,36215.0,39110571,170068.0,867.0,944571,4884901,26367,28475,123822,631,688,,,,,,,,,,,,,,,,,,,65426371.0,43565968.0,22665631.0,,666880.0,824563.0,4.76,3.17,1.65,,600.0,593989.0,43,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-01,6743555.0,34210.0,39278857,170988.0,920.0,949571,4909808,24907,28598,124492,0.67,691,,,,,,,,,,,,,,,,,,,66006115.0,43725542.0,22833346.0,,586856.0,839046.0,4.81,3.18,1.66,,611.0,603198.0,44,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-02,6777721.0,34166.0,39330857,171859.0,871.0,945714,4934683,24875,28636,125126,634,689,,,,,,,,,,,,,,,,,,,66841904.0,44396494.0,23160177.0,,755800.0,821008.0,4.87,3.23,1.69,,598.0,593252.0,43,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-03,6810425.0,32704.0,39511143,172864.0,1005.0,966286,4958494,23811,28767,125858,732,704,,,,,,,,,,,,,,,,,,,69024922.0,45907067.0,23939509.0,,1771209.0,916547.0,5.03,3.34,1.74,,667.0,644914.0,47,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-04,6855606.0,45181.0,39019286,174000.0,1136.0,984143,4991.39,32895,28409,126685,827,717,,,,,,,,,,,,,,,,,,,69456317.0,46198560.0,23959510.0,,1650471.0,859935.0,5.06,3.36,1.74,,626.0,596757.0,43,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-05,6903415.0,47809.0,39044.0,174904.0,904.0,929.0,5026198,34808,28427,127343,658,676,,,,,,,,,,,,,,,,,,,70451773.0,46785160.0,24409646.0,,1853421.0,825656.0,5.13,3.41,1.78,,601.0,559720.0,41,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-06,6945410.0,41995.0,38897143,175925.0,1021.0,960571,5056774,30575,28.32,128086,743,699,,,,,,,,,,,,,,,,,,,70846290.0,47010859.0,24578464.0,,1269051.0,856553.0,5.16,3.42,1.79,,624.0,578274.0,42,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-07,6981729.0,36319.0,38912.0,176706.0,781.0,948286,5083216,26443,28331,128655,569,0.69,,,,,,,,,,,,,,,,,,,71238941.0,47272050.0,25102295.0,,1045974.0,877736.0,5.19,3.44,1.83,,639.0,596111.0,43,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-08,7015790.0,34061.0,38890714,177421.0,715.0,919.0,5108015,24799,28315,129176,521,669,,,,,,,,,,,,,,,,,,,71949743.0,47853640.0,25485480.0,,893653.0,903876.0,5.24,3.48,1.86,,658.0,622582.0,45,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-09,7048967.0,33177.0,38749429,178233.0,812.0,910571,5132171,24155,28212,129767,591,663,,,,,,,,,,,,,,,,,,,73792274.0,49221904.0,25966877.0,,1331777.0,965870.0,5.37,3.58,1.89,,703.0,668027.0,49,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-10,7083470.0,34503.0,39006429,178861.0,628.0,856714,5157291,25121,28.4,130224,457,624,,,,,,,,,,,,,,,,,,,74400094.0,49587594.0,26304491.0,,1012764.0,807093.0,5.42,3.61,1.92,,588.0,563788.0,41,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-11,7118075.0,34605.0,37495571,179979.0,1118.0,854143,5182486,25195,27.3,131038,814,622,,,,,,,,,,,,,,,,,,,74965873.0,49971920.0,26481864.0,,1330454.0,867623.0,5.46,3.64,1.93,,632.0,607681.0,44,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-12,7164415.0,46340.0,37285714,181123.0,1144.0,888429,5216225,33739,27147,131871,833,647,,,,,,,,,,,,,,,,,,,76527694.0,51008984.0,27109426.0,,1422905.0,922940.0,5.57,3.71,1.97,,672.0,653506.0,48,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-13,7204894.0,40479.0,37069143,182225.0,1102.0,900.0,5245697,29472,26989,132673,802,655,,,,,,,,,,,,,,,,,,,77485554.0,51827012.0,27295001.0,,1277822.0,923223.0,5.64,3.77,1.99,,672.0,659445.0,48,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-14,7238775.0,33881.0,36720857,182935.0,710.0,889857,5270365,24668,26736,133.19,517,648,,,,,,,,,,,,,,,,,,,77742841.0,52019730.0,27403177.0,,1058080.0,919316.0,5.66,3.79,2.0,,669.0,653179.0,48,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-15,7268041.0,29266.0,36035857,183653.0,718.0,890286,5291673,21308,26237,133713,523,648,,,,,,,,,,,,,,,,,,,78071154.0,52243025.0,27577376.0,,864867.0,952504.0,5.68,3.8,2.01,,693.0,678490.0,49,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-16,7297073.0,29032.0,35443714,184430.0,777.0,885286,5312.81,21137,25806,134279,566,645,,,,,,,,,,,,,,,,,,,80687066.0,53970906.0,28638137.0,,1051369.0,997386.0,5.87,3.93,2.09,,726.0,699712.0,51,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-17,7329350.0,32277.0,35125714,185490.0,1060.0,947.0,5336.31,23.5,25574,135.05,772,689,,,,,,,,,,,,,,,,,,,81491040.0,54328536.0,29089148.0,,1249847.0,1125980.0,5.93,3.96,2.12,,820.0,746272.0,54,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-18,7373304.0,43954.0,36461286,186511.0,1021.0,933143,5368312,32002,26547,135794,743,679,,,,,,,,,,,,,,,,,,,82876613.0,55077531.0,29892570.0,,1205747.0,1176766.0,6.03,4.01,2.18,,857.0,737217.0,54,,1373486472.0,,,,,,,,,,,,,,,,,,
